X Position,Y Position,Mass Density,Convergence Field
2.0588235294117645,2.9607843137254903,0.00149968673078122,2.3084111684766083e-13
2.098039215686274,2.9607843137254903,0.0013823004824418089,2.187867273692931e-13
2.137254901960784,2.9607843137254903,0.0012721446090331915,2.1487296977213568e-13
2.1764705882352944,2.9607843137254903,0.001168967981018942,2.021371251448719e-13
2.215686274509804,2.9607843137254903,0.0010725087917851505,1.9295039578362326e-13
2.2549019607843137,2.9607843137254903,0.000982496965695824,1.8638662624908955e-13
2.2941176470588234,2.9607843137254903,0.0008986564301256327,1.8766907501402362e-13
2.333333333333333,2.9607843137254903,0.0008207072426314298,1.708036147355655e-13
2.3725490196078427,2.9607843137254903,0.0007483675666497316,1.7540377868181453e-13
2.4117647058823533,2.9607843137254903,0.0006813554912241972,1.5793361593519213e-13
2.450980392156863,2.9607843137254903,0.0006193906922563248,1.4753780247856707e-13
2.4901960784313726,2.9607843137254903,0.0005621959346188161,1.5281321688407807e-13
2.5294117647058822,2.9607843137254903,0.0005094984161624928,1.636554277848504e-13
2.568627450980392,2.9607843137254903,0.0004610309561756385,1.4152224045799296e-13
2.6078431372549016,2.9607843137254903,0.00041653303221389666,1.2673075904316748e-13
2.6470588235294112,2.9607843137254903,0.00037575167040682854,1.1948281786549055e-13
2.686274509803922,2.9607843137254903,0.00033844219536429847,1.2033876276501143e-13
2.7254901960784315,2.9607843137254903,0.00030436884665470485,1.200972732952926e-13
2.764705882352941,2.9607843137254903,0.0002733052695126566,1.113935285193678e-13
2.803921568627451,2.9607843137254903,0.00024503488796297294,1.1129704991072527e-13
2.8431372549019605,2.9607843137254903,0.00021935116892910536,1.1399757353828523e-13
2.88235294117647,2.9607843137254903,0.00019605778613727192,1.0255691065459542e-13
2.9215686274509807,2.9607843137254903,0.00017496869274336545,1.0097036762704117e-13
2.9607843137254903,2.9607843137254903,0.0001559081116096986,9.468000099859847e-14
3.0,2.9607843137254903,0.00013871045205490865,9.258483072686663e-14
3.0392156862745097,2.9607843137254903,0.00012322016170514602,8.682242540913218e-14
3.0784313725490193,2.9607843137254903,0.00010929152180031585,8.737889382051496e-14
3.117647058823529,2.9607843137254903,9.678839396778671e-05,8.106032183402581e-14
3.1568627450980387,2.9607843137254903,8.558392607941569e-05,8.836107992874258e-14
3.1960784313725483,2.9607843137254903,7.556022436722223e-05,7.224203370500967e-14
3.235294117647058,2.9607843137254903,6.660799849927951e-05,6.916701298438468e-14
3.2745098039215677,2.9607843137254903,5.862618582028616e-05,7.112559336168723e-14
3.313725490196079,2.9607843137254903,5.1521560450010006e-05,7.37133063240414e-14
3.3529411764705888,2.9607843137254903,4.520833241561371e-05,6.626832367089218e-14
3.3921568627450984,2.9607843137254903,3.9607741478213954e-05,6.018548523732856e-14
3.431372549019608,2.9607843137254903,3.46476498063894e-05,6.065081221182305e-14
3.4705882352941178,2.9607843137254903,3.0262137155334917e-05,5.637731893163631e-14
3.5098039215686274,2.9607843137254903,2.639110173472756e-05,5.373580788369892e-14
3.549019607843137,2.9607843137254903,2.2979869494989817e-05,5.809738802948668e-14
3.5882352941176467,2.9607843137254903,1.9978814133614786e-05,5.836884963106147e-14
3.6274509803921564,2.9607843137254903,1.734298972289427e-05,5.841256304893475e-14
3.666666666666666,2.9607843137254903,1.5031777489406028e-05,5.5301028809690253e-14
3.7058823529411757,2.9607843137254903,1.3008547934996571e-05,5.3990389360074094e-14
3.7450980392156854,2.9607843137254903,1.1240339179183833e-05,4.3230929408745033e-14
3.784313725490197,2.9607843137254903,9.697552123854266e-06,3.798708216337934e-14
3.8235294117647065,2.9607843137254903,8.35366279235745e-06,3.87409073375999e-14
3.862745098039216,2.9607843137254903,7.184951975755775e-06,3.582995104193122e-14
3.901960784313726,2.9607843137254903,6.170252127914167e-06,4.094403854002382e-14
3.9411764705882355,2.9607843137254903,5.29071128690496e-06,3.952390519682333e-14
3.980392156862745,2.9607843137254903,4.529573661268296e-06,3.3879022028332825e-14
4.019607843137255,2.9607843137254903,3.871976404271225e-06,4.184541857619815e-14
4.0588235294117645,2.9607843137254903,3.304762005623873e-06,3.3169979900976085e-14
4.098039215686274,2.9607843137254903,2.8163056562602752e-06,3.741901987141338e-14
4.137254901960784,2.9607843137254903,2.396356885882943e-06,3.307752366994063e-14
4.1764705882352935,2.9607843137254903,2.0358947331275828e-06,3.621315491484206e-14
4.215686274509803,2.9607843137254903,1.7269956825971008e-06,2.8387401156831193e-14
4.254901960784313,2.9607843137254903,1.4627135898754524e-06,2.6652981294454666e-14
4.294117647058824,2.9607843137254903,1.236970813281652e-06,2.2683124288146425e-14
4.333333333333334,2.9607843137254903,1.0444597779771448e-06,2.0147336027746767e-14
4.372549019607844,2.9607843137254903,8.805542126203602e-07,1.674009938944958e-14
4.411764705882353,2.9607843137254903,7.412293197088081e-07,2.5885957011443093e-14
4.450980392156863,2.9607843137254903,6.229901668169693e-07,1.1701178225937749e-14
4.490196078431373,2.9607843137254903,5.228076160044088e-07,2.1030478396043215e-14
4.529411764705882,2.9607843137254903,4.380611417264099e-07,1.3614040097668498e-14
4.568627450980392,2.9607843137254903,3.664879227384772e-07,2.433209296529262e-14
4.607843137254902,2.9607843137254903,3.0613762996753613e-07,1.293909144199194e-14
4.647058823529411,2.9607843137254903,2.5533236945212333e-07,1.9132417959454865e-14
4.686274509803921,2.9607843137254903,2.126312766571785e-07,1.9806711882155176e-14
4.725490196078431,2.9607843137254903,1.7679929526329615e-07,3.632951681802495e-15
4.76470588235294,2.9607843137254903,1.467797095173361e-07,1.8101035069440443e-14
4.803921568627452,2.9607843137254903,1.2167003408994004e-07,4.656210191694471e-15
4.843137254901961,2.9607843137254903,1.0070089886336725e-07,5.744118443567511e-16
4.882352941176471,2.9607843137254903,8.321759797948373e-08,1.4089601037745256e-14
4.921568627450981,2.9607843137254903,6.866400267612215e-08,6.277914517754849e-15
4.96078431372549,2.9607843137254903,5.656856584068691e-08,1.602077430907572e-14
5.0,2.9607843137254903,4.653217276388502e-08,1.5656229503446543e-14
-5.0,3.0,4.139937718785167e-08,1.1363216879304357e-14
-4.96078431372549,3.0,5.032869206640697e-08,1.6984182105774227e-14
-4.921568627450981,3.0,6.108992503833195e-08,9.64382797227103e-15
-4.882352941176471,3.0,7.403816591374707e-08,1.6075081654195137e-14
-4.8431372549019605,3.0,8.95929471498031e-08,5.4886104970554794e-15
-4.803921568627451,3.0,1.0824905295756243e-07,1.466442000032408e-14
-4.764705882352941,3.0,1.3058897096134944e-07,1.162871590836828e-14
-4.7254901960784315,3.0,1.5729720484559663e-07,3.9607052764731746e-15
-4.686274509803922,3.0,1.8917669004910622e-07,1.550629489624183e-14
-4.647058823529412,3.0,2.2716757983457978e-07,3.532786211519789e-15
-4.607843137254902,3.0,2.723686959285426e-07,7.631733232794123e-15
-4.568627450980392,3.0,3.2606196631372807e-07,1.48293143607797e-14
-4.529411764705882,3.0,3.8974020254106955e-07,9.748650565954834e-15
-4.490196078431373,3.0,4.6513859994189957e-07,2.0557725141531383e-14
-4.450980392156863,3.0,5.542703761384596e-07,1.1690955342670258e-14
-4.411764705882353,3.0,6.594669959864056e-07,1.6769359572949987e-14
-4.372549019607844,3.0,7.834234641825138e-07,1.8900412940502096e-14
-4.333333333333333,3.0,9.292491998047353e-07,2.2612359345063946e-14
-4.294117647058823,3.0,1.100525039508932e-06,2.3348381734223475e-14
-4.254901960784314,3.0,1.3013669473876156e-06,2.9754775486650266e-14
-4.215686274509804,3.0,1.536497038907219e-06,2.5638903633233533e-14
-4.176470588235294,3.0,1.8113225530900876e-06,2.6407176655801583e-14
-4.137254901960784,3.0,2.1320234303000688e-06,2.1730170968990572e-14
-4.098039215686274,3.0,2.5056491716262754e-06,3.0766183937776984e-14
-4.0588235294117645,3.0,2.9402256688320834e-06,3.208232122851414e-14
-4.019607843137255,3.0,3.4448726999332715e-06,3.640234236194331e-14
-3.980392156862745,3.0,4.029932783378328e-06,2.940530066666915e-14
-3.9411764705882355,3.0,4.707112072114547e-06,3.9828622392162535e-14
-3.9019607843137254,3.0,5.4896339460409185e-06,3.68015912741218e-14
-3.8627450980392157,3.0,6.392405925901132e-06,3.842892032781344e-14
-3.8235294117647056,3.0,7.432200481928579e-06,4.659585112275186e-14
-3.784313725490196,3.0,8.627850244850178e-06,5.533434529953391e-14
-3.7450980392156863,3.0,1.0000458043506274e-05,5.621330035159307e-14
-3.7058823529411766,3.0,1.1573622090674244e-05,5.914752209690142e-14
-3.666666666666667,3.0,1.3373676515074897e-05,4.444996360966456e-14
-3.627450980392157,3.0,1.5429947291444492e-05,4.800961763887862e-14
-3.588235294117647,3.0,1.7775023450558564e-05,4.870350536633398e-14
-3.549019607843137,3.0,2.0445043255944062e-05,5.322465968197705e-14
-3.5098039215686274,3.0,2.34799948126844e-05,5.909233199707493e-14
-3.4705882352941178,3.0,2.6924030325456266e-05,6.513370863381813e-14
-3.431372549019608,3.0,3.082579294729566e-05,6.40789630447129e-14
-3.392156862745098,3.0,3.52387548575455e-05,6.850322503748785e-14
-3.3529411764705883,3.0,4.022156487737399e-05,7.072784755772165e-14
-3.313725490196078,3.0,4.583840357508784e-05,6.956513421086356e-14
-3.2745098039215685,3.0,5.215934343265476e-05,6.789137740071208e-14
-3.235294117647059,3.0,5.92607112414859e-05,7.395613797792872e-14
-3.196078431372549,3.0,6.722544947235257e-05,7.360018735954418e-14
-3.1568627450980395,3.0,7.614347292479879e-05,8.36776782668824e-14
-3.1176470588235294,3.0,8.611201650976252e-05,8.03192560576738e-14
-3.0784313725490193,3.0,9.723596956033962e-05,8.52831947198479e-14
-3.0392156862745097,3.0,0.00010962819160550018,8.512428960016188e-14
-3.0,3.0,0.00012340980408667956,9.055264556185241e-14
-2.9607843137254903,3.0,0.00013871045205490865,9.264327927809748e-14
-2.9215686274509802,3.0,0.0001556685294646267,9.76281046169118e-14
-2.8823529411764706,3.0,0.00017443136128841293,9.870556338550709e-14
-2.843137254901961,3.0,0.00019515533532404088,1.0116334234603593e-13
-2.803921568627451,3.0,0.00021800597626155492,9.986565090706359e-14
-2.764705882352941,3.0,0.00024315795433398697,1.0845766197842812e-13
-2.7254901960784315,3.0,0.000270795020701661,1.139640840443143e-13
-2.686274509803922,3.0,0.0003011098616277333,1.1463302939363164e-13
-2.6470588235294117,3.0,0.00033430386350260843,1.273153539556122e-13
-2.607843137254902,3.0,0.000370586780877905,1.346343968821039e-13
-2.5686274509803924,3.0,0.00041017629988696075,1.3806799466636783e-13
-2.5294117647058822,3.0,0.00045329748976808803,1.451197285213299e-13
-2.4901960784313726,3.0,0.0005001821356776456,1.3082828560569847e-13
-2.450980392156863,3.0,0.0005510679465899768,1.5283866984967846e-13
-2.411764705882353,3.0,0.0006061976328364654,1.6132561537861758e-13
-2.372549019607843,3.0,0.0006658178487408383,1.605349792514901e-13
-2.3333333333333335,3.0,0.0007301779968647968,1.562549382888072e-13
-2.2941176470588234,3.0,0.0007995288915873348,1.772358126304694e-13
-2.2549019607843137,3.0,0.0008741212811005912,1.6952968213407064e-13
-2.215686274509804,3.0,0.0009542042284099325,1.879304015646737e-13
-2.1764705882352944,3.0,0.001040023353568502,1.9694894601813131e-13
-2.1372549019607843,3.0,0.0011318189411463027,1.990509791420995e-13
-2.0980392156862746,3.0,0.0012298239188171507,2.0425284792916206e-13
-2.058823529411765,3.0,0.0013342617149271546,2.159556283652662e-13
-2.019607843137255,3.0,0.0014453440049655899,2.2591463466629992e-13
-1.9803921568627452,3.0,0.0015632683589707195,2.3013485357544516e-13
-1.9411764705882355,3.0,0.0016882158040434016,2.4696352185958256e-13
-1.9019607843137254,3.0,0.0018203483182817864,2.5870377056691807e-13
-1.8627450980392157,3.0,0.001959806274560583,2.6716921901439565e-13
-1.823529411764706,3.0,0.002106705854625149,2.770652323409693e-13
-1.784313725490196,3.0,0.0022611364559196245,2.8272475100999096e-13
-1.7450980392156863,3.0,0.002423158115383986,3.010416434606919e-13
-1.7058823529411766,3.0,0.0025927989761005622,3.1605520977990504e-13
-1.6666666666666665,3.0,0.002770052824110058,3.2815960739145034e-13
-1.6274509803921569,3.0,0.002954876723914566,3.4963658422272704e-13
-1.5882352941176472,3.0,0.0031471887821056775,3.690845530852137e-13
-1.549019607843137,3.0,0.003346866069166846,3.8238167249716264e-13
-1.5098039215686274,3.0,0.003553742729770781,4.1310400073721913e-13
-1.4705882352941178,3.0,0.0037676083117977256,4.3154495402574534e-13
-1.431372549019608,3.0,0.003988206343816383,4.507054144444317e-13
-1.392156862745098,3.0,0.004215233189878065,4.82815310799869e-13
-1.3529411764705883,3.0,0.004448337209163182,5.035567092759377e-13
-1.3137254901960786,3.0,0.004687118246281058,5.315881524480282e-13
-1.2745098039215685,3.0,0.004931127475857981,5.727825941006977e-13
-1.2352941176470589,3.0,0.005179867622461207,5.960598592109414e-13
-1.1960784313725492,3.0,0.00543279357391076,6.42892648778228e-13
-1.156862745098039,3.0,0.0056893134026470915,6.791713487158661e-13
-1.1176470588235294,3.0,0.00594878980607787,7.346330058450665e-13
-1.0784313725490198,3.0,0.006210541972756785,7.695951535959611e-13
-1.0392156862745097,3.0,0.006473847876891442,8.362386916832962e-13
-1.0,3.0,0.006737946999085467,8.940310968264346e-13
-0.9607843137254903,3.0,0.007002043466444586,9.552205229646958e-13
-0.9215686274509807,3.0,0.00726530960027768,1.0386162213261812e-12
-0.882352941176471,3.0,0.007526889854664857,1.1165956031151561e-12
-0.8431372549019605,3.0,0.007785905124213288,1.2240560620708553e-12
-0.8039215686274508,3.0,0.008041457394447477,1.330652671493901e-12
-0.7647058823529411,3.0,0.008292634703555783,1.4517361648214832e-12
-0.7254901960784315,3.0,0.008538516379710738,1.5855874024072057e-12
-0.6862745098039218,3.0,0.00877817851396881,1.7361109841658758e-12
-0.6470588235294121,3.0,0.009010699624903867,1.9280347968928303e-12
-0.6078431372549016,3.0,0.009235166467703866,2.117893742922805e-12
-0.5686274509803919,3.0,0.009450679937522764,2.347594114426387e-12
-0.5294117647058822,3.0,0.009656361014485098,2.6128263713371726e-12
-0.4901960784313726,3.0,0.009851356695936508,2.9095120518038072e-12
-0.4509803921568629,3.0,0.010034845860361146,3.262689011312725e-12
-0.41176470588235325,3.0,0.010206045006876953,3.678729406766725e-12
-0.3725490196078436,3.0,0.010364213814395215,4.090710853544363e-12
-0.33333333333333304,3.0,0.01050866046540279,7.1839980890912946e-12
-0.2941176470588234,3.0,0.010638746680895567,6.451139972725071e-11
-0.2549019607843137,3.0,0.010753892415250979,1.3236479269596707e-09
-0.21568627450980404,3.0,0.01085358016275466,1.680299375628656e-08
-0.17647058823529438,3.0,0.010937358831061726,1.4495030876814918e-07
-0.13725490196078471,3.0,0.011004847141034724,8.447209234645785e-07
-0.09803921568627416,3.0,0.011055736517107471,3.32754335826306e-06
-0.0588235294117645,3.0,0.011089793437516928,8.859544994030803e-06
-0.019607843137254832,3.0,0.011106861219356381,1.5943576535159643e-05
0.019607843137254832,3.0,0.011106861219356381,1.9392916310167347e-05
0.0588235294117645,3.0,0.011089793437516928,1.594357653727382e-05
0.09803921568627416,3.0,0.011055736517107471,8.859544994540378e-06
0.13725490196078383,3.0,0.011004847141034724,3.3275433560747672e-06
0.17647058823529438,3.0,0.010937358831061726,8.447209217581632e-07
0.21568627450980404,3.0,0.01085358016275466,1.4495030924235745e-07
0.2549019607843137,3.0,0.010753892415250979,1.6802995896556055e-08
0.2941176470588234,3.0,0.010638746680895567,1.3236505396625736e-09
0.33333333333333304,3.0,0.01050866046540279,6.451206594115965e-11
0.3725490196078427,3.0,0.010364213814395215,7.184946453223192e-12
0.41176470588235325,3.0,0.010206045006876953,4.089972692278064e-12
0.4509803921568629,3.0,0.010034845860361146,3.678638609829679e-12
0.4901960784313726,3.0,0.009851356695936508,3.2618554841661865e-12
0.5294117647058822,3.0,0.009656361014485098,2.9113121425287145e-12
0.5686274509803919,3.0,0.009450679937522764,2.6131524152521533e-12
0.6078431372549016,3.0,0.009235166467703866,2.348582658806839e-12
0.6470588235294112,3.0,0.009010699624903867,2.1161496902200916e-12
0.6862745098039218,3.0,0.00877817851396881,1.926258531564106e-12
0.7254901960784315,3.0,0.008538516379710738,1.7400325199016223e-12
0.7647058823529411,3.0,0.008292634703555783,1.5847373457296058e-12
0.8039215686274508,3.0,0.008041457394447477,1.450248123420991e-12
0.8431372549019605,3.0,0.007785905124213288,1.3306842085795502e-12
0.8823529411764701,3.0,0.007526889854664864,1.2251206385839488e-12
0.9215686274509807,3.0,0.00726530960027768,1.1200112188623333e-12
0.9607843137254903,3.0,0.007002043466444586,1.0365281088978014e-12
1.0,3.0,0.006737946999085467,9.600606931769612e-13
1.0392156862745097,3.0,0.006473847876891442,8.917848419171706e-13
1.0784313725490193,3.0,0.006210541972756785,8.369170451421297e-13
1.117647058823529,3.0,0.005948789806077875,7.6869834565253e-13
1.1568627450980395,3.0,0.0056893134026470915,7.343314091210885e-13
1.1960784313725492,3.0,0.00543279357391076,6.786299831721653e-13
1.2352941176470589,3.0,0.005179867622461207,6.409287097455513e-13
1.2745098039215685,3.0,0.004931127475857981,5.92038950628966e-13
1.3137254901960782,3.0,0.004687118246281062,5.704565718157278e-13
1.3529411764705879,3.0,0.004448337209163186,5.302605068604606e-13
1.3921568627450975,3.0,0.004215233189878065,5.04453253623118e-13
1.431372549019608,3.0,0.003988206343816383,4.818383859243601e-13
1.4705882352941178,3.0,0.0037676083117977256,4.510456887536818e-13
1.5098039215686274,3.0,0.003553742729770781,4.335648585894321e-13
1.549019607843137,3.0,0.003346866069166846,4.11404943473926e-13
1.5882352941176467,3.0,0.00314718878210568,3.837381472529807e-13
1.6274509803921564,3.0,0.0029548767239145684,3.693682459604832e-13
1.666666666666667,3.0,0.0027700528241100556,3.4950673951407395e-13
1.7058823529411766,3.0,0.0025927989761005622,3.311106452255072e-13
1.7450980392156863,3.0,0.002423158115383986,3.1387498128285403e-13
1.784313725490196,3.0,0.0022611364559196245,2.994049807735135e-13
1.8235294117647056,3.0,0.002106705854625149,2.868702913057549e-13
1.8627450980392153,3.0,0.001959806274560585,2.7559571375565265e-13
1.9019607843137258,3.0,0.0018203483182817832,2.6859229665398776e-13
1.9411764705882355,3.0,0.0016882158040434016,2.5521457672619063e-13
1.9803921568627452,3.0,0.0015632683589707195,2.4849585603984097e-13
2.019607843137255,3.0,0.0014453440049655899,2.31321593478407e-13
2.0588235294117645,3.0,0.001334261714927157,2.2670183120351446e-13
2.098039215686274,3.0,0.0012298239188171507,2.1581485945267836e-13
2.137254901960784,3.0,0.0011318189411463027,2.0383301795821249e-13
2.1764705882352944,3.0,0.001040023353568502,2.0009592445633723e-13
2.215686274509804,3.0,0.0009542042284099325,1.9502948104414682e-13
2.2549019607843137,3.0,0.0008741212811005912,1.8580893285144136e-13
2.2941176470588234,3.0,0.0007995288915873348,1.690218785489253e-13
2.333333333333333,3.0,0.0007301779968647981,1.7703270103298753e-13
2.3725490196078427,3.0,0.000665817848740839,1.5580429784569048e-13
2.4117647058823533,3.0,0.0006061976328364643,1.650542487209439e-13
2.450980392156863,3.0,0.0005510679465899768,1.5681374490167198e-13
2.4901960784313726,3.0,0.0005001821356776456,1.4829413535863486e-13
2.5294117647058822,3.0,0.00045329748976808803,1.318953747124561e-13
2.568627450980392,3.0,0.00041017629988696113,1.3781684512609233e-13
2.6078431372549016,3.0,0.0003705867808779053,1.340460269688382e-13
2.6470588235294112,3.0,0.00033430386350260843,1.3461854508760826e-13
2.686274509803922,3.0,0.0003011098616277333,1.2879050440144115e-13
2.7254901960784315,3.0,0.000270795020701661,1.1533837277807896e-13
2.764705882352941,3.0,0.00024315795433398697,1.1555472457262343e-13
2.803921568627451,3.0,0.00021800597626155492,1.1100448348043208e-13
2.8431372549019605,3.0,0.00019515533532404124,9.96619828803854e-14
2.88235294117647,3.0,0.00017443136128841293,1.0388929446772649e-13
2.9215686274509807,3.0,0.00015566852946462614,9.939811070144352e-14
2.9607843137254903,3.0,0.00013871045205490865,9.787917812320517e-14
3.0,3.0,0.00012340980408667956,9.417062952707163e-14
3.0392156862745097,3.0,0.00010962819160550018,9.159496276218872e-14
3.0784313725490193,3.0,9.723596956033962e-05,8.441139770558814e-14
3.117647058823529,3.0,8.611201650976266e-05,8.425238667762843e-14
3.1568627450980387,3.0,7.614347292479892e-05,7.78716410988809e-14
3.1960784313725483,3.0,6.72254494723527e-05,8.576525892613013e-14
3.235294117647058,3.0,5.926071124148611e-05,7.951427341733491e-14
3.2745098039215677,3.0,5.215934343265494e-05,7.322178844087786e-14
3.313725490196079,3.0,4.583840357508768e-05,6.792926227465345e-14
3.3529411764705888,3.0,4.0221564877373914e-05,7.069204105649675e-14
3.3921568627450984,3.0,3.52387548575455e-05,6.95115168121085e-14
3.431372549019608,3.0,3.082579294729566e-05,6.930766835149022e-14
3.4705882352941178,3.0,2.6924030325456266e-05,6.506478031209627e-14
3.5098039215686274,3.0,2.34799948126844e-05,6.587956804940225e-14
3.549019607843137,3.0,2.0445043255944062e-05,5.774754270869943e-14
3.5882352941176467,3.0,1.777502345055863e-05,5.327490572775596e-14
3.6274509803921564,3.0,1.5429947291444492e-05,4.809167418614393e-14
3.666666666666666,3.0,1.3373676515074945e-05,4.7536796606652465e-14
3.7058823529411757,3.0,1.1573622090674285e-05,4.629669929703505e-14
3.7450980392156854,3.0,1.000045804350631e-05,6.216699774396205e-14
3.784313725490197,3.0,8.627850244850148e-06,5.427134118108493e-14
3.8235294117647065,3.0,7.4322004819285515e-06,5.989058573027139e-14
3.862745098039216,3.0,6.392405925901121e-06,4.875216933954393e-14
3.901960784313726,3.0,5.489633946040899e-06,3.937082417455092e-14
3.9411764705882355,3.0,4.707112072114547e-06,3.785015201399351e-14
3.980392156862745,3.0,4.029932783378328e-06,4.0195075068167407e-14
4.019607843137255,3.0,3.4448726999332715e-06,2.981462059247545e-14
4.0588235294117645,3.0,2.9402256688320834e-06,3.655995387030362e-14
4.098039215686274,3.0,2.5056491716262754e-06,3.009036187549816e-14
4.137254901960784,3.0,2.1320234303000688e-06,3.1227282147131804e-14
4.1764705882352935,3.0,1.811322553090094e-06,2.080421658622884e-14
4.215686274509803,3.0,1.5364970389072242e-06,2.68914334391535e-14
4.254901960784313,3.0,1.3013669473876203e-06,2.4138494864557753e-14
4.294117647058824,3.0,1.1005250395089262e-06,2.8392729372964084e-14
4.333333333333334,3.0,9.29249199804732e-07,2.513359776552269e-14
4.372549019607844,3.0,7.834234641825138e-07,2.4782499717267863e-14
4.411764705882353,3.0,6.594669959864056e-07,2.1393017806207566e-14
4.450980392156863,3.0,5.542703761384596e-07,2.181572307513295e-14
4.490196078431373,3.0,4.6513859994189957e-07,1.3482740600289686e-14
4.529411764705882,3.0,3.8974020254106955e-07,2.049673563282436e-14
4.568627450980392,3.0,3.2606196631372807e-07,1.025460682262007e-14
4.607843137254902,3.0,2.723686959285426e-07,1.4520823764367876e-14
4.647058823529411,3.0,2.271675798345806e-07,7.162956108149292e-15
4.686274509803921,3.0,1.891766900491069e-07,7.799445896098853e-15
4.725490196078431,3.0,1.5729720484559745e-07,1.5927003841699094e-14
4.76470588235294,3.0,1.305889709613499e-07,3.539291347231633e-15
4.803921568627452,3.0,1.0824905295756166e-07,1.0550691228342043e-14
4.843137254901961,3.0,8.959294714980279e-08,1.4190786714294525e-14
4.882352941176471,3.0,7.403816591374707e-08,5.856368383632001e-15
4.921568627450981,3.0,6.108992503833195e-08,1.3541463994721552e-14
4.96078431372549,3.0,5.032869206640697e-08,1.2086153688669798e-14
5.0,3.0,4.139937718785167e-08,1.5704280159679922e-14
-5.0,3.0392156862745097,3.677616124818118e-08,1.2186184715728869e-14
-4.96078431372549,3.0392156862745097,4.470830772273963e-08,1.284979965287836e-14
-4.921568627450981,3.0392156862745097,5.426779547080365e-08,1.2571735262196158e-14
-4.882352941176471,3.0392156862745097,6.577006015835766e-08,7.48932022178237e-15
-4.8431372549019605,3.0392156862745097,7.958778355843943e-08,1.0774534212982808e-14
-4.803921568627451,3.0392156862745097,9.616049556654707e-08,3.478180249894274e-15
-4.764705882352941,3.0392156862745097,1.1600563533883094e-07,5.515751991692633e-15
-4.7254901960784315,3.0392156862745097,1.3973126559467513e-07,1.5045779569096386e-14
-4.686274509803922,3.0392156862745097,1.6805065511190006e-07,7.491754292937828e-15
-4.647058823529412,3.0392156862745097,2.017989668889777e-07,1.8649293651617213e-14
-4.607843137254902,3.0392156862745097,2.4195231331557837e-07,1.5096843721865877e-14
-4.568627450980392,3.0392156862745097,2.8964946490961806e-07,1.460132980989529e-14
-4.529411764705882,3.0392156862745097,3.462165256378572e-07,1.6101406470272835e-14
-4.490196078431373,3.0392156862745097,4.131949153871845e-07,1.316747229005453e-14
-4.450980392156863,3.0392156862745097,4.923730285956945e-07,2.1822321984286484e-14
-4.411764705882353,3.0392156862745097,5.858219671325496e-07,2.385800897761008e-14
-4.372549019607844,3.0392156862745097,6.959357749188382e-07,1.553035533984126e-14
-4.333333333333333,3.0392156862745097,8.254766311264793e-07,2.0582081064648057e-14
-4.294117647058823,3.0392156862745097,9.776254876249178e-07,2.4024763085900423e-14
-4.254901960784314,3.0392156862745097,1.1560386641329525e-06,1.74929891988591e-14
-4.215686274509804,3.0392156862745097,1.3649109406599042e-06,2.7330996983601326e-14
-4.176470588235294,3.0392156862745097,1.6090457105827036e-06,2.716142636771874e-14
-4.137254901960784,3.0392156862745097,1.893932778308168e-06,3.521899415647258e-14
-4.098039215686274,3.0392156862745097,2.2258344020242815e-06,2.9078710479099076e-14
-4.0588235294117645,3.0392156862745097,2.6118801935682265e-06,2.92740399392608e-14
-4.019607843137255,3.0392156862745097,3.06017149285471e-06,2.802635452612161e-14
-3.980392156862745,3.0392156862745097,3.5798958324508997e-06,3.9097573156745274e-14
-3.9411764705882355,3.0392156862745097,4.181452097500206e-06,3.1955733428358e-14
-3.9019607843137254,3.0392156862745097,4.8765869659588016e-06,3.972610509881749e-14
-3.8627450980392157,3.0392156862745097,5.678543182619506e-06,4.032805096046247e-14
-3.8235294117647056,3.0392156862745097,6.602220176211267e-06,3.983101630878479e-14
-3.784313725490196,3.0392156862745097,7.664347470494766e-06,2.6576114457495308e-14
-3.7450980392156863,3.0392156862745097,8.883671266232921e-06,3.620610880713714e-14
-3.7058823529411766,3.0392156862745097,1.0281154479711512e-05,2.942186882121938e-14
-3.666666666666667,3.0392156862745097,1.1880190413679261e-05,5.036702775349424e-14
-3.627450980392157,3.0392156862745097,1.3706830106797193e-05,5.1520299889234993e-14
-3.588235294117647,3.0392156862745097,1.5790023256672714e-05,5.2628264749199196e-14
-3.549019607843137,3.0392156862745097,1.8161872438198736e-05,5.284184620709793e-14
-3.5098039215686274,3.0392156862745097,2.0857900142302774e-05,5.05940085567174e-14
-3.4705882352941178,3.0392156862745097,2.391732793966899e-05,4.996439789762608e-14
-3.431372549019608,3.0392156862745097,2.738336682913804e-05,5.719701665196656e-14
-3.392156862745098,3.0392156862745097,3.130351756128609e-05,5.5033776885460964e-14
-3.3529411764705883,3.0392156862745097,3.572987943447957e-05,5.986387757127407e-14
-3.313725490196078,3.0392156862745097,4.071946574431339e-05,6.46001301317111e-14
-3.2745098039215685,3.0392156862745097,4.6334523729053954e-05,6.789150793033799e-14
-3.235294117647059,3.0392156862745097,5.264285649539451e-05,7.035262336299051e-14
-3.196078431372549,3.0392156862745097,5.9718144032905076e-05,7.667358962186258e-14
-3.1568627450980395,3.0392156862745097,6.764026003513478e-05,6.7580112095011e-14
-3.1176470588235294,3.0392156862745097,7.649558084410893e-05,7.837753007643018e-14
-3.0784313725490193,3.0392156862745097,8.637728242741844e-05,7.967598325617406e-14
-3.0392156862745097,3.0392156862745097,9.738562088836068e-05,8.288571888058978e-14
